timestamp,y_true,eq_step1_thr0.005_no_tc,eq_step1_thr0.005_tc,eq_step1_thr0.010_no_tc,eq_step1_thr0.010_tc,eq_step1_thr0.015_no_tc,eq_step1_thr0.015_tc,eq_step1_thr0.020_no_tc,eq_step1_thr0.020_tc,eq_step1_thr0.025_no_tc,eq_step1_thr0.025_tc,eq_step1_thr0.030_no_tc,eq_step1_thr0.030_tc
2018-07-02 03:00:00+00:00,6349.99,39833.65629882504,22227.679394676183,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 04:00:00+00:00,6339.61,39898.77031512771,22264.01383175667,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 05:00:00+00:00,6327.37,39898.77031512771,22241.749817924912,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 06:00:00+00:00,6335.08,39898.77031512771,22241.749817924912,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 07:00:00+00:00,6335.13,39898.77031512771,22241.749817924912,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 08:00:00+00:00,6305.67,39898.77031512771,22241.749817924912,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 09:00:00+00:00,6297.07,39844.35430149076,22189.203949847433,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 10:00:00+00:00,6307.68,39844.35430149076,22167.014745897584,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 11:00:00+00:00,6330.41,39844.35430149076,22167.014745897584,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
2018-07-02 12:00:00+00:00,6335.45,39844.35430149076,22167.014745897584,49855.95729246768,27517.185461940942,54724.39307754815,31312.43605694816,58669.45694470028,34180.04767940111,56711.25265741578,35294.723910763016,47803.2068007806,31972.929351885716
